mol,mol_atom_id,x,y,z
3,96,133.39486205073584,142.83456205073583,66.2732
3,97,131.46916205073586,136.93456205073585,65.449
3,98,131.71866205073584,137.12226205073586,66.4934
3,99,132.38056205073585,135.71526205073584,65.0936
3,100,132.32846205073585,135.63496205073585,64.0078
3,101,131.91026205073584,134.82746205073585,65.5164
3,102,133.76776205073585,135.75096205073584,65.7281
3,103,133.68836205073586,135.78656205073585,66.8146
3,104,134.16776205073586,136.70756205073585,65.3917
3,105,134.68136205073586,134.63716205073584,65.2083
3,106,134.34146205073586,133.71266205073584,65.6751
3,107,135.67896205073583,134.85566205073584,65.5893
3,108,134.67726205073583,134.57346205073583,63.6533
3,109,134.59776205073584,135.47906205073585,63.0518
3,110,133.90926205073583,133.89686205073585,63.2786
3,111,135.53286205073584,133.98546205073586,63.3212
3,112,131.04996205073584,138.88386205073584,68.7411
3,113,131.95216205073584,139.14456205073583,68.1878
3,114,130.79456205073583,137.85306205073584,68.4955
3,115,131.30456205073585,138.78526205073584,70.258
3,116,130.45556205073584,138.30646205073583,70.746
3,117,131.49596205073584,139.80006205073585,70.6067
3,118,132.13746205073585,138.12036205073585,70.4868
3,119,131.79956205073586,138.16876205073584,64.6822
3,120,132.83766205073584,138.44806205073584,64.8625
3,121,131.16576205073585,138.91846205073585,65.1559
3,122,131.50706205073584,138.17566205073584,63.2103
3,123,130.56886205073585,137.68626205073585,62.9487
3,124,132.34856205073584,137.63256205073583,62.7802
3,125,131.52166205073584,139.16276205073584,62.7482
3,126,127.05396205073585,128.31406205073586,66.5409
3,127,126.56306205073585,128.73496205073585,67.4183
3,128,128.04276205073586,127.97046205073585,66.8449
3,129,126.13316205073585,127.16126205073584,65.9644
3,130,126.20146205073584,126.23976205073583,66.5426
3,131,126.58386205073585,126.97686205073585,64.9892
3,132,124.63146205073585,127.42426205073585,65.9177
3,133,124.39506205073585,128.13686205073583,65.1275
3,134,124.20426205073585,127.80266205073585,66.8463
3,135,123.89466205073585,126.19016205073584,65.3996
3,136,124.21846205073584,125.39696205073585,66.0735
3,137,124.20026205073584,125.91516205073584,64.3901
3,138,122.344,126.32186205073585,65.4886
3,139,122.079,127.09406205073584,64.7661
3,140,122.006,126.65426205073584,66.4702
3,141,121.646,124.94876205073584,65.2853
3,142,121.942,124.25376205073584,66.0712
3,143,121.958,124.52486205073583,64.3308
3,144,120.131,125.25126205073585,65.2578
3,145,120.066,125.83366205073585,64.3387
3,146,119.776,125.87836205073584,66.0756
3,147,119.149,124.06816205073585,65.4091
3,148,119.068,123.75426205073585,66.4498
3,149,119.594,123.24736205073584,64.847
3,150,117.809,124.30626205073585,64.6992
3,151,117.887,124.96126205073585,63.8315
3,152,117.225,124.82716205073584,65.458
3,153,117.062,123.00136205073585,64.3929
3,154,117.194,122.157,65.0693
3,155,117.356,122.553,63.4442
3,156,115.989,123.10666205073585,64.231
3,157,122.046,143.44806205073584,66.8396
3,158,122.019,143.07556205073584,67.8636
3,159,121.933,142.59436205073584,66.1713
3,160,121.002,144.59176205073584,66.6693
3,161,121.193,144.94616205073584,65.6564
3,162,121.105,145.44126205073584,67.3445
3,163,119.494,144.17526205073585,66.8444
3,164,119.405,143.21286205073585,66.3405
3,165,118.871,144.89086205073585,66.3084
3,166,119.029,144.15086205073584,68.3601
3,167,119.21,145.09906205073582,68.8667
3,168,119.631,143.38886205073584,68.8551
3,169,117.553,143.85006205073586,68.4247
3,170,117.27,142.97086205073583,67.8456
3,171,117.016,144.70576205073584,68.0145
3,172,117.073,143.82296205073584,69.902
3,173,117.503,144.70216205073586,70.3819
3,174,117.453,142.94186205073584,70.4191
3,175,115.579,143.98186205073586,70.0234
3,176,115.269,144.82426205073585,69.4049
3,177,115.331,144.21876205073585,71.0578
3,178,114.808,142.80826205073583,69.48
3,179,115.204,141.87506205073583,69.8797
3,180,114.86,142.75406205073585,68.3926
3,181,113.34,142.81476205073585,69.9055
3,182,112.932,143.65006205073584,69.3359
3,183,113.149,143.00686205073583,70.9613
3,184,112.517,141.57976205073584,69.6321
3,185,111.466,141.73906205073584,69.8715
3,186,112.806,140.80036205073583,70.3371
3,187,112.594,141.17286205073583,68.6238
3,188,128.59566205073585,139.38396205073585,68.9531
3,189,128.49476205073586,138.41146205073585,69.4351
3,190,127.86346205073585,140.05556205073583,69.4014
3,191,129.99636205073585,136.47526205073584,65.411
3,192,129.36416205073584,137.33776205073585,65.1999
3,193,129.80276205073585,135.72476205073585,64.6447
4,1,74.4018,91.1561,99.839
4,2,74.7999,92.267,100.726
4,3,73.9473,93.4169,100.834
4,4,72.6677,93.3504,100.112
4,5,72.2971,92.2298,99.2371
4,6,73.2089,91.0963,99.0731
4,7,72.7192,90.1319,98.2924
4,8,71.2264,90.6145,97.8552
4,9,71.1515,92.0934,98.5003
4,10,75.2716,90.1205,99.9684
4,11,76.2415,90.505,100.929
4,12,75.9705,91.7781,101.429
4,13,71.9725,94.4526,100.408
4,14,72.7198,95.2963,101.153
4,15,74.0211,94.7883,101.296
4,16,77.1607,89.4461,101.216
4,17,76.8235,88.2833,100.456
4,18,75.4029,88.4715,99.4098
4,19,71.9533,96.4927,101.444
4,20,70.6884,96.5528,100.895
4,21,70.449,95.0814,99.8194
4,22,77.5882,87.1334,100.803
4,23,78.4998,87.4595,101.818
